天数,股票代码,开盘价,最高价,最低价,收盘价,成交量
81,1437,90,90,89.5,89.5,103
81,1438,11.28,11.28,11.28,11.28,0
81,1439,17,17,17,17,0
81,1440,45.7451,45.7451,44.5941,44.5941,614
81,1441,1.35,1.39,1.35,1.39,600
81,1442,39.6,40.52,39.45,40.25,17919
81,1443,2.01,2.01,1.93,1.93,2380
81,1444,7.55,7.77,7.55,7.74,1115
81,1445,0.011,0.011,0.011,0.011,0
81,1446,12.1,12.17,12,12,1954
81,1447,0.9592,1,0.9388,1,12954
81,1448,13.8,13.8,13.8,13.8,0
81,1449,18.25,18.82,18.25,18.77,13054
81,1450,4.6,5.1,4.6,5.1,8180
81,1451,18.72,18.72,18.72,18.72,63
81,1452,1.66,1.66,1.65,1.65,2724
81,1453,2.8051,2.8051,2.6975,2.6975,1004
81,1454,21.24,21.85,21.24,21.85,7
81,1455,0.147,0.147,0.147,0.147,0
81,1456,1.24,1.24,1.19,1.19,24565
81,1457,14.09,14.55,14.09,14.5,7492
81,1458,11.7377,11.9706,11.7377,11.9706,464
81,1459,0.582,0.6,0.582,0.595,20000
81,1460,23.3313,23.3903,23.3313,23.3903,204
81,1461,6.9167,7.075,6.9167,7.075,2280
81,1462,7.7573,7.9318,7.7573,7.7573,773
81,1463,6.28,6.29,6.28,6.29,390
81,1464,1.23,1.23,1.13,1.14,6864
81,1465,5.7117,5.7117,5.7117,5.7117,0
81,1466,8.75,8.94,8.75,8.94,1450
81,1467,12.0077,12.4579,12.0077,12.4579,420
81,1468,1.9687,1.9784,1.9395,1.9589,46559
81,1469,87.3183,88.1047,86.8718,87.4834,1986
81,1470,180.6786,182.3966,180.5305,181.7647,5036
81,1471,100.9448,103.0224,100.9448,101.8991,3347
81,1472,0.95,0.95,0.95,0.95,0
81,1473,16.22,16.22,16.0134,16.0134,128
81,1474,6.01,6.01,5.91,6,100
81,1475,1.3,1.3,1.29,1.3,29500
81,1476,12.47,12.88,12.45,12.88,10147
81,1477,469.814,479.6702,463.2432,479.6702,5
81,1478,146.25,148.19,146.25,147,842
81,1479,0.9198,0.9481,0.9198,0.9481,5259
81,1480,10.44,10.624,10.44,10.6,5115
81,1481,3.6679,3.742,3.6383,3.6383,2234
81,1482,15.53,15.53,15.53,15.53,0
81,1483,2.3347,2.3347,2.3347,2.3347,0
81,1484,20.789,20.789,20.789,20.789,0
81,1485,19.0667,19.0667,19.0667,19.0667,0
81,1486,10.1,10.1,10.1,10.1,0
81,1487,0.033,0.033,0.032,0.032,14553
81,1488,16.7,16.98,16.7,16.98,960
81,1489,16.95,17.45,16.6,17.45,8413
81,1490,17.7803,17.7803,17.7803,17.7803,0
81,1491,485,485,485,485,0
81,1492,0.355,0.389,0.355,0.388,3900
81,1493,4.7957,4.7957,4.7957,4.7957,0
81,1494,0.6,0.6,0.55,0.55,1300
81,1495,13.5389,13.5389,13.5389,13.5389,0
81,1496,5.47,5.55,5.4,5.4,2485
81,1497,26.3,26.34,26.25,26.25,250
81,1498,26.83,27.37,26.83,27.08,498
81,1499,26.6667,27.05,26.6,26.7833,1659
82,1000,4.6174,4.6174,4.5983,4.6046,12247
82,1001,4.45,4.45,3.69,4.1,2808
82,1002,17.7353,17.7353,17.1667,17.2745,5761
82,1003,3.65,3.65,3.65,3.65,1000
82,1004,0.093,0.093,0.092,0.092,60
82,1005,36.66,36.66,36.66,36.66,0
82,1006,12,12,12,12,0
82,1007,28.5951,32.4362,28.5951,31.1558,302
82,1008,30.19,30.5,29.25,29.57,1560
82,1009,3.88,3.95,3.88,3.95,0
82,1010,6.4238,6.4238,5.6542,5.6542,1890
82,1011,2.9,2.9,2.9,2.9,1100
82,1012,35.55,35.55,35.35,35.35,100
82,1013,17.3762,17.5226,17.3762,17.5226,440
82,1014,2.72,2.72,2.72,2.72,0
82,1015,14.95,15,14.9,14.9,2007
82,1016,11,11,10.68,10.68,100
82,1017,2.0584,2.0974,1.9998,1.9998,3178
82,1018,7.5,8.35,7.37,8.12,78637
82,1019,58.02,58.8,58.02,58.44,462
82,1020,3.207,3.207,3.207,3.207,0
82,1021,36.99,36.99,36.99,36.99,140
82,1022,7.03,7.15,7.03,7.15,200
82,1023,10.75,10.92,10.63,10.72,7650
82,1024,0.9934,1.0936,0.9934,1.0572,2688
82,1025,30.5,31.1,28.9,28.99,6475
82,1026,5.572,5.572,5.572,5.572,0
82,1027,41.6,41.83,40.72,40.72,3094
82,1028,2.33,2.58,2.29,2.57,92743
82,1029,11.88,11.9,11.68,11.69,4810
82,1030,11.1,11.1,11.1,11.1,0
82,1031,9.42,9.42,9.23,9.23,2078
82,1032,15.59,15.86,15.37,15.44,11952
82,1033,10.26,10.26,9.81,9.81,51815
82,1034,3.62,3.62,3.62,3.62,0
82,1035,0.3727,0.3727,0.3727,0.3727,1100
82,1036,129,130.68,128,129.39,16632
82,1037,8.63,8.91,8.63,8.91,1000
82,1038,8.08,8.1,8.08,8.1,1299
82,1039,12,12,11.99,11.99,0
82,1040,1.75,1.75,1.75,1.75,0
82,1041,22.0887,22.0887,21.8547,21.8547,2953
82,1042,8.1,8.4,8.1,8.2,2887
82,1043,54.31,54.31,50.78,52.08,6718
82,1044,2.3328,2.4077,2.3328,2.4077,0
82,1045,13,13,13,13,0
82,1046,11.9523,11.9523,11.4357,11.4357,597
82,1047,45.1,45.53,45,45.32,25712
82,1048,52.9253,53.7618,52.5415,53.319,12792
82,1049,6.22,6.22,6.22,6.22,50
82,1050,843,855,827,828,7
82,1051,9.754,9.834,9.754,9.8,7625
82,1052,10.35,10.35,10.225,10.225,2040
82,1053,6.04,6.04,5.82,5.91,39297
82,1054,24.8,25,24.8,25,1072
82,1055,53.02,53.19,52.53,53.19,3384
82,1056,5.05,5.05,5.05,5.05,0
82,1057,92.96,94.5,92.96,94.2,6688
82,1058,23.9,23.9,23.01,23.53,4965
82,1059,14.6168,14.8287,14.6168,14.8287,604
82,1060,14.2595,14.4457,14.0799,14.4457,5805
82,1061,10.72,10.72,10.72,10.72,0
82,1062,24.84,24.84,24.84,24.84,500
82,1063,35.57,36.38,34.99,35.01,11693
82,1064,27.86,28.42,27.76,27.89,3636
82,1065,8.2461,8.4425,8.2461,8.4425,0
82,1066,33.5,34.33,33.5,34.25,278
82,1067,7.46,7.89,7.46,7.72,8391
82,1068,7.55,7.76,7.55,7.76,118630
82,1069,2.71,3.1667,2.71,3.12,5130
82,1070,5.9,5.9,5.9,5.9,0
82,1071,21.3021,21.3021,21.3021,21.3021,0
82,1072,5.1,5.1,4.98,4.98,693
82,1073,2.76,2.77,2.75,2.75,1750
82,1074,9.2,9.2,9.2,9.2,0
82,1075,1.4761,1.4761,1.4171,1.4171,13881
82,1076,36.25,37,36.1,36.1,565
82,1077,42.7,42.95,41.89,41.89,1442
82,1078,28.48,28.48,28.48,28.48,0
82,1079,3.5123,3.5123,3.5123,3.5123,199
82,1080,1.7756,1.7756,1.7756,1.7756,0
82,1081,98.8584,98.8584,94.9456,96.5274,15792
82,1082,2.95,3.02,2.89,2.96,8305
82,1083,9,9,9,9,200
82,1084,15.6556,15.894,15.6174,15.8495,5228
82,1085,12.3528,12.5245,12.3528,12.5245,302
82,1086,3.33,3.33,3.33,3.33,0
82,1087,3.78,3.78,3.78,3.78,0
82,1088,13.5,13.51,13.5,13.51,1531
82,1089,8.85,9.16,8.85,9.16,877
82,1090,5.1093,5.3754,5.1093,5.3754,376
82,1091,1.7711,1.8242,1.7711,1.8242,452
82,1092,1.7901,1.7901,1.7852,1.7852,1244
82,1093,74.0407,74.7254,72.378,74.7254,8741
82,1094,9.75,9.75,9.7,9.7,100
82,1095,19.234,19.4787,19.1399,19.1493,1886
82,1096,98.4467,100.0639,98.4467,100.0639,901
82,1097,7.6,7.6,7.5,7.5,15830
82,1098,191.1955,191.6243,182.2968,187.6575,1651
82,1099,24.8,25.25,24.8,24.87,465
82,1100,2.83,2.83,2.83,2.83,1175
82,1101,51.46,51.62,49.67,50.14,54097
82,1102,16.5,16.5,16.0455,16.0909,792
82,1103,91.58,92.11,90.55,91,4002
82,1104,16.06,16.09,15.85,15.85,1550
82,1105,24.52,24.52,24.52,24.52,0
82,1106,60.4825,60.9984,59.9666,60.8794,37975
82,1107,25.5697,26.0964,25.5697,25.9528,830
82,1108,13.1333,13.2967,13.1333,13.2967,330
82,1109,7.64,7.64,7.48,7.55,15112
82,1110,70.1122,70.1122,69.9092,69.9092,29
82,1111,19.4,19.4,19.4,19.4,100
82,1112,18.9961,18.9961,18.6322,18.6322,0
82,1113,7.14,7.14,7.14,7.14,141
82,1114,14.5128,14.5218,14.5128,14.5218,40
82,1115,1.33,1.39,1.32,1.35,7120
82,1116,5.1336,5.1336,5.1336,5.1336,0
82,1117,11.4181,11.4181,11.4181,11.4181,4399
82,1118,20.1,20.14,19.86,19.92,29100
82,1119,3.5,3.5,3.5,3.5,0
82,1120,4.1,4.1,3.78,3.86,30561
82,1121,36.7009,37.9661,36.7009,37.9661,2627
82,1122,1.3137,1.3137,1.3137,1.3137,0
82,1123,11.51,11.58,11.44,11.45,150326
82,1124,6.975,7.22,6.975,7.22,1460
82,1125,31.47,31.58,31.29,31.29,55
82,1126,9.5109,9.5109,9.3777,9.3777,0
82,1127,6.5,6.5,6.5,6.5,2140
82,1128,2.5377,2.5377,2.5377,2.5377,0
82,1129,50.8138,51.2222,50.8138,50.9632,103
82,1130,16.115,16.115,16.115,16.115,0
82,1131,12.5,12.5,12.5,12.5,0
82,1132,7.8114,7.8114,7.7232,7.7232,793
82,1133,1.17,1.17,1.17,1.17,550
82,1134,2.55,2.6,2.55,2.56,8620
82,1135,36,36,36,36,50
82,1136,30.02,30.02,30,30,800
82,1137,4.0364,4.1236,4.0364,4.1236,472
82,1138,4.5,4.55,4.46,4.46,3020
82,1139,5.49,5.49,5.49,5.49,1400
82,1140,5.3179,5.3179,5.3179,5.3179,259
82,1141,2.73,2.733,2.73,2.733,2
82,1142,42.5166,42.9833,42.4333,42.87,53871
82,1143,20.5,21.1,20.5,21.1,600
82,1144,1.22,1.38,1.22,1.38,0
82,1145,7.1679,7.1679,7.1679,7.1679,0
82,1146,4.3,4.3,4.25,4.25,80
82,1147,15.02,15.3,14.91,15.3,2383
82,1148,13.4731,13.4731,13.3443,13.3535,543
82,1149,8.1428,8.2414,8.1428,8.2414,268
82,1150,5.9125,6.035,5.9125,6.035,2800
82,1151,1.74,1.74,1.72,1.74,14782
82,1152,164.7117,164.7117,164.7117,164.7117,5
82,1153,12.3559,12.3559,11.7475,11.8879,1175
82,1154,1.525,1.525,1.525,1.525,0
82,1155,0.041,0.045,0.041,0.045,282
82,1156,6.8,6.8,6.8,6.8,0
82,1157,10.14,10.14,10.14,10.14,0
82,1158,23,23.57,23,23.52,3592
82,1159,2.26,2.26,2.25,2.25,2150
82,1160,33.49,33.7,33.29,33.7,3535
82,1161,0.4805,0.4805,0.4805,0.4805,0
82,1162,10.72,11,10.62,10.8,21397
82,1163,11.1667,11.5467,11.1667,11.5467,5550
82,1164,10.6,10.8333,10.5633,10.8333,9282
82,1165,3.23,3.25,3.23,3.25,0
82,1166,47,47.3,46.53,46.53,289
82,1167,18.6,18.6,18.6,18.6,0
82,1168,2.08,2.22,2.08,2.18,2087
82,1169,24.66,24.81,23.25,24,5640
82,1170,6.6852,6.7329,6.6852,6.7329,209
82,1171,52.8225,52.8225,51.2684,51.7337,1064
82,1172,3.6797,3.6797,3.5815,3.5815,2935
82,1173,7.6746,7.6746,7.4378,7.4641,17618
82,1174,2.1273,2.1273,2.1273,2.1273,0
82,1175,17.9811,18.1705,17.0437,17.8959,22571
82,1176,8.4833,8.4833,8.1,8.4333,4710
82,1177,5.15,5.15,5.15,5.15,0
82,1178,17.86,18.09,17.86,18.05,550
82,1179,52.64,52.64,51.84,52.04,2317
82,1180,14.24,14.4,14.22,14.22,1146
82,1181,16.8667,17.0567,16.8667,16.98,2673
82,1182,8.05,8.05,7.95,7.95,240
82,1183,12.93,13.06,12.9,12.9,420
82,1184,22.5,22.5,21.49,21.49,860
82,1185,35.9,35.9,35.24,35.57,270
82,1186,4.08,4.08,4.08,4.08,0
82,1187,4.62,4.72,4.62,4.72,0
82,1188,26.9,26.9,26.9,26.9,0
82,1189,11.3838,11.4007,10.7236,10.7236,1193
82,1190,8.5377,8.6515,8.5377,8.6515,105
82,1191,2.4267,2.4267,2.4267,2.4267,0
82,1192,24.15,24.15,24,24,100
82,1193,9.3886,9.4309,9.304,9.304,7400
82,1194,6.1522,6.1522,6.1522,6.1522,0
82,1195,36,36,36,36,0
82,1196,18,18,18,18,0
82,1197,11.6332,11.6332,11.2846,11.3679,12361
82,1198,103.4151,103.4151,101.0212,101.7394,233
82,1199,0.3929,0.4378,0.3929,0.4378,0
82,1200,26.33,26.33,25.8,25.85,1566
82,1201,27.89,27.96,27.3,27.46,8856
82,1202,12.5,12.5,12.5,12.5,0
82,1203,23.35,23.67,23.22,23.3,2880
82,1204,52.75,52.75,51.8,51.8,1608
82,1205,6.97,6.97,6.9,6.97,150
82,1206,8.1,8.15,8.1,8.15,365
82,1207,33.9,34.55,33.72,33.93,3079
82,1208,2.8411,2.9612,2.8411,2.9512,1359
82,1209,66,66,64.5,64.68,563
82,1210,0.223,0.223,0.222,0.222,3758
82,1211,0.7771,0.7771,0.7771,0.7771,0
82,1212,8.8,8.8,8.8,8.8,735
82,1213,15.2654,15.4445,15.146,15.146,1306
82,1214,19.353,19.4628,19.353,19.4628,1042
82,1215,10.9,10.9,10.9,10.9,0
82,1216,1.5,1.68,1.1,1.65,1472
82,1217,8.405,8.405,8.405,8.405,0
82,1218,78,79.03,78,78.62,3175
82,1219,7.2619,7.2619,7.1005,7.1005,527
82,1220,1.255,1.26,1.255,1.26,100
82,1221,3.4639,3.4639,3.4639,3.4639,0
82,1222,7.52,7.52,7.52,7.52,1000
82,1223,0.862,0.89,0.862,0.89,6210
82,1224,5.4583,5.615,5.4399,5.5966,128007
82,1225,11.03,11.03,11.03,11.03,0
82,1226,3.25,3.25,3.25,3.25,0
82,1227,0.821,0.821,0.821,0.821,0
82,1228,23.17,23.3,22.92,23.1,1930
82,1229,2.87,2.87,2.87,2.87,0
82,1230,2.61,2.61,2.3445,2.3445,500
82,1231,2.45,2.45,2.45,2.45,0
82,1232,4.43,4.5,4.35,4.5,10100
82,1233,6.2097,6.2097,6.2097,6.2097,0
82,1234,8.1353,8.2225,7.8739,7.932,3876
82,1235,2.478,2.52,2.46,2.52,1940
82,1236,12.56,12.56,12.31,12.31,1450
82,1237,31.85,32.41,31.85,31.85,230
82,1238,1.2997,1.2997,1.2997,1.2997,50
82,1239,32.5,32.5,32.3,32.3,36
82,1240,0.96,0.99,0.96,0.99,2700
82,1241,17.7,17.7,17.7,17.7,175
82,1242,8.47,8.47,8.47,8.47,0
82,1243,4.97,4.97,4.97,4.97,0
82,1244,5,5.51,5,5.5,5659
82,1245,7.2833,7.2833,7.2833,7.2833,9738
82,1246,7.73,7.73,7.73,7.73,0
82,1247,4.7,4.7,4.7,4.7,800
82,1248,29.8418,29.915,28.7116,29.5166,14052
82,1249,1.62,1.7,1.62,1.7,1500
82,1250,54.8,54.8,52.85,53.08,1653
82,1251,469.39,471.79,456.02,458.9,534
82,1252,436.4,440.4,435,436,652
82,1253,0.6717,0.7071,0.6717,0.7071,2107
82,1254,3.6,3.6,3.6,3.6,0
82,1255,23.5098,23.5098,23.243,23.4702,1139
82,1256,4.3421,4.3421,4.3421,4.3421,6771
82,1257,29.024,29.024,28.128,28.198,2965
82,1258,5.5,5.5,5.5,5.5,0
82,1259,46.9861,46.9861,46.2955,46.5357,654
82,1260,0.355,0.399,0.355,0.399,103161
82,1261,60.5,60.5,60.5,60.5,100
82,1262,553.6843,553.6843,553.6843,553.6843,0
82,1263,6.15,6.35,6.15,6.35,1040
82,1264,34.17,34.99,33.85,34.9,5438
82,1265,1.56,1.56,1.56,1.56,0
82,1266,18,18.1,17.8,17.95,167135
82,1267,2.86,2.89,2.795,2.795,135718
82,1268,2.7666,2.7666,2.7666,2.7666,3383
82,1269,1.875,1.9,1.855,1.9,6690
82,1270,11.4311,11.4311,11.4066,11.4066,465
82,1271,1.97,1.98,1.97,1.98,250
82,1272,0.2,0.224,0.2,0.215,78030
82,1273,3.75,3.89,3.75,3.78,470
82,1274,25.55,25.55,25.02,25.37,9370
82,1275,83.2675,83.2675,83.2675,83.2675,0
82,1276,32.5,32.7,32.05,32.7,159
82,1277,3.24,3.24,3.21,3.21,3495
82,1278,151.6252,154.9208,151.1839,154.395,554
82,1279,6.7182,7.2656,6.7182,7.2656,744
82,1280,1.7687,1.7687,1.6171,1.6171,5936
82,1281,1.04,1.14,1.04,1.07,7260
82,1282,94,94,89.15,90.3,22137
82,1283,94,94,90.01,90.6,709
82,1284,9.2,9.32,9.2,9.32,200
82,1285,9.5167,9.6167,9.5167,9.6167,600
82,1286,4.2694,4.2694,4.2694,4.2694,0
82,1287,22.88,23.36,22.88,23,880
82,1288,12.93,12.96,12.83,12.83,236
82,1289,2.1856,2.2154,2.1856,2.2154,706
82,1290,48.3125,48.3125,48.3125,48.3125,0
82,1291,1.28,1.28,1.28,1.28,0
82,1292,1.63,1.63,1.63,1.63,0
82,1293,10.7,10.78,10.67,10.73,3157
82,1294,360,360,360,360,0
82,1295,14,14.0333,13.8267,13.9,5091
82,1296,209.6093,210.3158,206.736,209.2796,1194
82,1297,5.2343,5.2343,5.2343,5.2343,0
82,1298,0.102,0.102,0.1,0.1,29
82,1299,45.045,46.245,44.92,45.555,3044
82,1300,2.5706,2.5706,2.3825,2.393,6084
82,1301,5.93,5.93,5.93,5.93,10
82,1302,28.15,28.25,27.45,27.53,6664
82,1303,25.3,26.33,25.18,26.32,1591
82,1304,5.25,5.45,5.25,5.45,1500
82,1305,20.4,20.4,20.4,20.4,0
82,1306,122.8,123.45,121.85,122.59,5610
82,1307,31.3,31.3,31.3,31.3,0
82,1308,4.85,5.05,4.85,5,17838
82,1309,17.3836,17.8053,17.3367,17.3367,1002
82,1310,3.66,3.66,3.66,3.66,0
82,1311,12.9,12.9257,12.8829,12.9086,3395
82,1312,22.0676,22.0676,21.6838,21.6838,636
82,1313,65.75,65.75,65.75,65.75,0
82,1314,7.2,7.25,7.2,7.25,40
82,1315,26.55,27.2,26.44,26.68,1975
82,1316,27.8,27.8,27.21,27.6,6904
82,1317,1.4417,1.4417,1.425,1.425,5184
82,1318,41.5,41.66,41.24,41.39,1358
82,1319,17.9,17.9,17.9,17.9,0
82,1320,9.8073,9.8073,9.6,9.6,6568
82,1321,0.719,0.742,0.705,0.742,6557
82,1322,5.03,5.03,5,5,1405
82,1323,9.1,9.1,9.1,9.1,0
82,1324,36.45,36.45,36.45,36.45,10
82,1325,8.7,8.7,8.7,8.7,0
82,1326,14.32,14.32,14.32,14.32,0
82,1327,2.69,2.77,2.69,2.77,672
82,1328,9.88,10.43,9.88,9.88,6801
82,1329,27.9,27.9,27.9,27.9,0
82,1330,5.98,5.98,5.98,5.98,0
82,1331,2.14,2.42,2.05,2.4,17797
82,1332,0.863,0.92,0.863,0.92,1000
82,1333,1.8138,1.8138,1.8138,1.8138,0
82,1334,321.38,324.59,321.38,324.59,50
82,1335,10.65,10.65,10.65,10.65,0
82,1336,7.62,7.62,7.28,7.28,0
82,1337,419,419,419,419,0
82,1338,3.8,3.9,3.7,3.7,536
82,1339,2.8949,2.8949,2.8949,2.8949,1009
82,1340,2.56,2.63,2.56,2.63,500
82,1341,1.3978,1.4239,1.3544,1.3978,10979
82,1342,109.0083,111.4034,107.5694,109.1904,18649
82,1343,2.1902,2.2579,2.1168,2.2184,79791
82,1344,8.26,8.26,8.08,8.08,0
82,1345,60.87,62.51,60.72,60.72,424
82,1346,7.37,7.6,7.37,7.6,1000
82,1347,165.5,169.85,165.5,168.1,1080
82,1348,0.8384,0.8384,0.8384,0.8384,0
82,1349,1.57,1.68,1.57,1.68,0
82,1350,3.0621,3.0621,2.8977,2.9491,48995
82,1351,25,25,25,25,0
82,1352,8.98,8.98,8.98,8.98,0
82,1353,4.76,4.98,4.76,4.76,352
82,1354,10.05,10.05,9.57,10.05,24197
82,1355,23.148,23.148,22.582,22.71,0
82,1356,1.4,1.49,1.4,1.49,500
82,1357,33.15,33.15,33.15,33.15,0
82,1358,13.34,13.34,13.34,13.34,0
82,1359,1.52,1.57,1.52,1.57,1250
82,1360,2.8907,2.9004,2.8907,2.9004,3309
82,1361,14.8708,14.8812,14.5281,14.6423,2311
82,1362,12.06,12.06,12.06,12.06,0
82,1363,2.57,2.57,2.46,2.52,58235
82,1364,25.54,26.15,25.54,25.88,15530
82,1365,25.57,25.95,25.54,25.82,2537
82,1366,144.03,144.03,144.03,144.03,0
82,1367,2.25,2.26,2.25,2.26,2300
82,1368,7.89,7.89,7.89,7.89,0
82,1369,4,4,4,4,0
82,1370,17.856,17.9481,17.6904,17.7364,1885
82,1371,48.9,48.9,47.43,48.15,181
82,1372,77.4,78.39,75.44,76.37,5138
82,1373,3.5,3.5,3.5,3.5,0
82,1374,5.64,5.64,5.61,5.61,1500
82,1375,29.86,30.2,29.86,30.2,265
82,1376,13.75,13.85,13.63,13.63,4435
82,1377,180,180,180,180,25
82,1378,1.17,1.17,1.17,1.17,0
82,1379,1.5287,1.5287,1.5287,1.5287,0
82,1380,73.8447,73.8647,73.3358,73.7948,7780
82,1381,44.0976,44.4878,42.9268,43.2195,11404
82,1382,10.85,10.85,10.52,10.52,3885
82,1383,48.3238,48.3238,48.3238,48.3238,0
82,1384,1.4977,1.4977,1.4977,1.4977,0
82,1385,32.67,33.91,32.46,33.83,57322
82,1386,18.15,18.15,16.72,16.96,3877
82,1387,6.7,6.7,6.3,6.3,450
82,1388,12.5,12.5,12.48,12.48,200
82,1389,17.6,17.6,17.4,17.4,100
82,1390,64.1256,64.1256,61.4989,62.3919,45873
82,1391,10.06,10.14,10,10.01,550
82,1392,9.4,9.5,9.37,9.46,2946
82,1393,2.6194,2.6194,2.6194,2.6194,0
82,1394,37.8484,38.0133,36.0688,36.7893,17081
82,1395,1.7634,2.0455,1.7634,2.0455,0
82,1396,7.2998,7.3316,7.2998,7.3316,345
82,1397,72.2898,72.5611,70.4293,71.2723,30381
82,1398,292,292,291,291,5
82,1399,10.2755,10.7132,10.2755,10.5419,5724
82,1400,15.88,15.88,15.545,15.655,7074
82,1401,13.3,13.4,13.2,13.2,2350
82,1402,8.05,8.05,8.05,8.05,0
82,1403,20.86,21.18,20.86,21.15,1450
82,1404,353.8733,369.2078,353.8733,365.9836,431
82,1405,16.21,16.21,16.21,16.21,200
82,1406,4.32,4.4,4.32,4.4,600
82,1407,10.6565,10.6565,10.6565,10.6565,0
82,1408,1369.6095,1372.5112,1349.2975,1352.1992,28
82,1409,1.4241,1.4241,1.4241,1.4241,0
82,1410,14.0667,14.6233,13.5833,14.5,15933
82,1411,1.19,1.19,1.17,1.17,0
82,1412,35.7124,35.7124,34.6539,35.0793,111
82,1413,6.025,6.025,6.025,6.025,0
82,1414,5.825,5.825,5.75,5.805,6628
82,1415,8.3,8.3,8.15,8.15,54
82,1416,20.0729,20.0729,20.0729,20.0729,0
82,1417,28.14,28.14,28.14,28.14,0
82,1418,52.7,52.7,52.39,52.39,77
82,1419,6.6143,6.6143,6.6143,6.6143,0
82,1420,25.3867,26.1757,25.3867,26.1757,491
82,1421,4.88,4.88,4.88,4.88,0
82,1422,18.3,18.3,18.3,18.3,0
82,1423,19.04,19.04,19.04,19.04,0
82,1424,6.7,6.7,6.25,6.4,760
82,1425,5385,5409,4977,5175,489
82,1426,16.5,16.5,16,16.02,283
82,1427,2.6669,2.6669,2.6669,2.6669,0
82,1428,3.3,3.31,3.22,3.31,1800
82,1429,130.5,136,130.5,131.6,5227
82,1430,14.45,14.55,14.4,14.54,1737
82,1431,4.75,4.75,4.75,4.75,0
82,1432,18.0145,18.0145,18.0145,18.0145,40
82,1433,3.3101,3.3101,3.3101,3.3101,0
82,1434,5.29,5.29,5.29,5.29,0
82,1435,0.56,0.56,0.56,0.56,0
82,1436,5.7972,5.9174,5.7672,5.8974,6442
82,1437,89.5,91,89.5,89.5,334
82,1438,11.43,11.43,11.43,11.43,28
82,1439,16,16.39,16,16.39,65
82,1440,44.2695,44.2695,42.5282,43.6792,2288
82,1441,1.36,1.36,1.32,1.32,1000
82,1442,39.99,40.26,39.46,40.25,10299
82,1443,1.9,2,1.8,1.95,8740
82,1444,7.74,7.9,7.7,7.9,2499
82,1445,0.011,0.011,0.011,0.011,0
82,1446,12.05,12.19,11.9,12.19,4570
82,1447,1,1.1531,1,1.1531,4852
82,1448,13.5,13.5,13.5,13.5,100
82,1449,18.7,18.72,18.39,18.39,4798
82,1450,5.1,5.1,5.1,5.1,0
82,1451,18.56,18.56,18.56,18.56,0
82,1452,1.69,1.69,1.69,1.69,0
82,1453,2.6886,2.7782,2.6886,2.6886,1079
82,1454,21.37,21.37,21.37,21.37,0
82,1455,0.147,0.147,0.13,0.147,1075
82,1456,1.2,1.22,1.15,1.18,10003
82,1457,14.5,14.58,14.4,14.4,1908
82,1458,11.9447,11.9706,11.7765,11.8153,1639
82,1459,0.602,0.61,0.59,0.61,25608
82,1460,23.5868,23.5868,23.5868,23.5868,0
82,1461,6.9167,6.9833,6.9167,6.9833,3888
82,1462,7.7282,7.7282,7.7282,7.7282,0
82,1463,6.3,6.3,6.07,6.14,2809
82,1464,1.09,1.15,1.09,1.15,5606
82,1465,5.9342,5.9342,5.7117,5.7117,2494
82,1466,8.83,9.01,8.83,9.01,1450
82,1467,12.0077,12.4579,12.0077,12.4579,252
82,1468,1.9687,1.9687,1.92,1.9395,24460
82,1469,88.5318,90.1335,88.5318,88.5609,1254
82,1470,181.5672,186.1089,179.948,186.1089,2950
82,1471,102.3862,103.9766,102.1277,103.9766,2192
82,1472,0.95,0.95,0.95,0.95,300
82,1473,16.0134,16.0134,16.0134,16.0134,0
82,1474,6.1,6.1,6.1,6.1,0
82,1475,1.3,1.3,1.3,1.3,0
82,1476,12.6,12.72,12.5,12.7,340
82,1477,463.2432,463.2432,450.1015,456.6723,11
82,1478,147.5,147.5,141.39,141.39,1515
82,1479,0.9481,0.9623,0.934,0.934,3071
82,1480,10.64,10.992,10.52,10.824,19769
82,1481,3.7049,3.779,3.7049,3.779,1619
82,1482,15.53,15.53,15.53,15.53,0
82,1483,2.4281,2.4281,2.4281,2.4281,0
82,1484,20.789,20.789,20.789,20.789,54
82,1485,19.0667,19.0667,19.0667,19.0667,0
82,1486,10.15,10.15,10.05,10.1,0
82,1487,0.032,0.034,0.027,0.034,261000
82,1488,17.25,17.25,17.2,17.2,1790
82,1489,17.25,17.38,16.65,16.85,7230
82,1490,17.7803,17.7803,17.7803,17.7803,0
82,1491,485,486.01,485,486.01,2
82,1492,0.351,0.424,0.351,0.41,21112
82,1493,4.7404,4.7404,4.7404,4.7404,0
82,1494,0.6,0.6,0.55,0.55,1900
82,1495,13.3786,13.5289,13.3786,13.5289,499
82,1496,5.31,5.31,5.31,5.31,0
82,1497,26.21,27,26.21,26.75,1209
82,1498,26.8,26.8,26.61,26.61,991
82,1499,26.5933,26.6133,25.9067,26.18,1038
83,1000,4.6492,4.6492,4.5664,4.5919,4638
83,1001,4.1,4.1,4.1,4.1,0
83,1002,17.3137,17.7451,16.8039,17.0392,11349
83,1003,3.44,3.44,3.44,3.44,0
83,1004,0.093,0.093,0.09,0.09,20804
83,1005,37.39,37.39,37.39,37.39,20
83,1006,11.81,11.81,11.81,11.81,0
83,1007,32.0094,34.1434,32.0094,34.1434,688
83,1008,30.3,30.3,30.3,30.3,1892
83,1009,4.03,4.1,3.95,3.95,670
83,1010,5.729,5.868,5.729,5.868,1044
